Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2020.06.10JPYCore Machinery Orders m m,6/10/20 0:50,FALSE,Core Machinery Orders m/m,JPY,1,-7.5%,-0.4%
2020.06.10JPYPPI y y,6/10/20 0:50,FALSE,PPI y/y,JPY,1,-2.4%,-2.4%
2020.06.10AUDWestpac Consumer Sentiment,6/10/20 1:30,FALSE,Westpac Consumer Sentiment,AUD,1," ",16.4%
2020.06.10CNYCPI y y,6/10/20 2:30,FALSE,CPI y/y,CNY,1,2.7%,3.3%
2020.06.10CNYPPI y y,6/10/20 2:30,FALSE,PPI y/y,CNY,1,-3.2%,-3.1%
2020.06.10EURFrench Industrial Production m m,6/10/20 7:45,FALSE,French Industrial Production m/m,EUR,1,-20.0%,-16.2%
2020.06.10CNYM2 Money Supply y y,6/10/20 9:32,FALSE,M2 Money Supply y/y,CNY,1,11.3%,11.1%
2020.06.10CNYNew Loans,6/10/20 9:32,FALSE,New Loans,CNY,1,1600B,1700B
2020.06.10USDCPI m m,6/10/20 13:30,FALSE,CPI m/m,USD,3,0.0%,-0.8%
2020.06.10USDCPI y y,6/10/20 13:30,FALSE,CPI y/y,USD,3,0.3%,0.3%
2020.06.10USDCore CPI m m,6/10/20 13:30,FALSE,Core CPI m/m,USD,3,0.0%,-0.4%
2020.06.10USDCrude Oil Inventories,6/10/20 15:30,FALSE,Crude Oil Inventories,USD,1,-1.8M,-2.1M
2020.06.10USDFOMC Economic Projections,6/10/20 19:00,FALSE,FOMC Economic Projections,USD,3," "," "
2020.06.10USDFOMC Statement,6/10/20 19:00,FALSE,FOMC Statement,USD,3," "," "
2020.06.10USDFederal Budget Balance,6/10/20 19:00,FALSE,Federal Budget Balance,USD,1,-580.0B,-737.9B
2020.06.10USDFederal Funds Rate,6/10/20 19:00,FALSE,Federal Funds Rate,USD,3,<0.25%,<0.25%
2020.06.10USDFOMC Press Conference,6/10/20 19:30,FALSE,FOMC Press Conference,USD,3," "," "

