Id,Date,All Day,Title,Symbol,Impact,Forecast,Previous
2016.10.19AUDMI Leading Index m m,10/19/16 0:30,FALSE,MI Leading Index m/m,AUD,1," ",0.0%
2016.10.19CNYFixed Asset Investment ytd y,10/19/16 3:00,FALSE,Fixed Asset Investment ytd/y,CNY,2,8.2%,8.1%
2016.10.19CNYGDP q y,10/19/16 3:00,FALSE,GDP q/y,CNY,3,6.7%,6.7%
2016.10.19CNYIndustrial Production y y,10/19/16 3:00,FALSE,Industrial Production y/y,CNY,3,6.4%,6.3%
2016.10.19CNYNBS Press Conference,10/19/16 3:00,FALSE,NBS Press Conference,CNY,2," "," "
2016.10.19CNYRetail Sales y y,10/19/16 3:00,FALSE,Retail Sales y/y,CNY,1,10.7%,10.6%
2016.10.19JPYAll Industries Activity m m,10/19/16 5:30,FALSE,All Industries Activity m/m,JPY,1,0.2%,0.2%
2016.10.19GBPAverage Earnings Index 3m y,10/19/16 9:30,FALSE,Average Earnings Index 3m/y,GBP,3,2.3%,2.4%
2016.10.19GBPClaimant Count Change,10/19/16 9:30,FALSE,Claimant Count Change,GBP,3,3.4K,7.1K
2016.10.19GBPUnemployment Rate,10/19/16 9:30,FALSE,Unemployment Rate,GBP,2,4.9%,4.9%
2016.10.19EURGerman 30-y Bond Auction,10/19/16 10:34,FALSE,German 30-y Bond Auction,EUR,1," ",0.62|1.7
2016.10.19GBP10-y Bond Auction,10/19/16 10:34,FALSE,10-y Bond Auction,GBP,1," ",0.69|1.7
2016.10.19USDBuilding Permits,10/19/16 13:30,FALSE,Building Permits,USD,3,1.17M,1.15M
2016.10.19USDHousing Starts,10/19/16 13:30,FALSE,Housing Starts,USD,2,1.18M,1.15M
2016.10.19CADBOC Monetary Policy Report,10/19/16 15:00,FALSE,BOC Monetary Policy Report,CAD,3," "," "
2016.10.19CADBOC Rate Statement,10/19/16 15:00,FALSE,BOC Rate Statement,CAD,3," "," "
2016.10.19CADOvernight Rate,10/19/16 15:00,FALSE,Overnight Rate,CAD,3,0.50%,0.50%
2016.10.19AUDCB Leading Index m m,10/19/16 15:30,FALSE,CB Leading Index m/m,AUD,1," ",0.5%
2016.10.19USDCrude Oil Inventories,10/19/16 15:30,FALSE,Crude Oil Inventories,USD,3,2.2M,4.9M
2016.10.19CADBOC Press Conference,10/19/16 16:15,FALSE,BOC Press Conference,CAD,3," "," "
2016.10.19GBPMPC Member Haldane Speaks,10/19/16 18:00,FALSE,MPC Member Haldane Speaks,GBP,2," "," "
2016.10.19USDBeige Book,10/19/16 19:00,FALSE,Beige Book,USD,1," "," "
2016.10.19CADBOC Gov Poloz Speaks,10/19/16 21:15,FALSE,BOC Gov Poloz Speaks,CAD,3," "," "

